NCBI_GeneID_pig	NCBI_GeneID_human	Ensembl_GeneID_pig	Ensembl_GeneID_human	geneName_pig	geneName_human
100517963	80010	ENSSSCG00000039950	ENSG00000178966	RMI1	RMI1
100521447	100533105	ENSSSCG00000006206	ENSG00000288602		C8orf44-SGK3
100623863	9258	ENSSSCG00000035366	ENSG00000147324	MFHAS1	MFHAS1
		ENSSSCG00000030830	ENSG00000211657		IGLV3-32
		ENSSSCG00000051559			
100523638	51393	ENSSSCG00000018032	ENSG00000187688	TRPV2	TRPV2
		ENSSSCG00000012143			
		ENSSSCG00000037214	ENSG00000211662		IGLV3-21
100513130	55859	ENSSSCG00000012525	ENSG00000133169	BEX1	BEX1
100155091	3678	ENSSSCG00000000293	ENSG00000161638	ITGA5	ITGA5
100514519	78994	ENSSSCG00000007790	ENSG00000156858	PRR14	PRR14
100038020	1476	ENSSSCG00000027357	ENSG00000160213	CSTB	CSTB
		ENSSSCG00000047283			
100157556	56262	ENSSSCG00000005664	ENSG00000136802	LRRC8A	LRRC8A
100233169	2181	ENSSSCG00000016223	ENSG00000123983	ACSL3	ACSL3
100125968	7314	ENSSSCG00000018033	ENSG00000170315	UBB	UBB
102162220	401647	ENSSSCG00000040359	ENSG00000155265	GOLGA7B	GOLGA7B
102166275	127294	ENSSSCG00000036534	ENSG00000142661	MYOM3	MYOM3
100523902	23369	ENSSSCG00000008600	ENSG00000055917	PUM2	PUM2
	10257	ENSSSCG00000027851	ENSG00000125257		ABCC4
		ENSSSCG00000044510			
100622191	3190	ENSSSCG00000022760	ENSG00000165119	HNRNPK	HNRNPK
100517439	2925	ENSSSCG00000012144	ENSG00000126010	GRPR	GRPR
		ENSSSCG00000042259			
100127153	366	ENSSSCG00000004597	ENSG00000103569	AQP9	AQP9
100157552	8195	ENSSSCG00000007064	ENSG00000125863	MKKS	MKKS
110256501	8568	ENSSSCG00000037061	ENSG00000160214	RRP1	RRP1
100513514	27018	ENSSSCG00000012528	ENSG00000166681	BEX3	BEX3
		ENSSSCG00000024860			
100520917	594855	ENSSSCG00000001895	ENSG00000213578	CPLX3	CPLX3
		ENSSSCG00000048351			
100522831	79718	ENSSSCG00000011760	ENSG00000177565	TBL1XR1	TBL1XR1
100524763	441495	ENSSSCG00000018034	ENSG00000283093		CENPVL2
100154158	64919	ENSSSCG00000002507	ENSG00000127152	BCL11B	BCL11B
		ENSSSCG00000042291			
		ENSSSCG00000009001			
	146540	ENSSSCG00000047341	ENSG00000197162		ZNF785
100621816	80124	ENSSSCG00000006209	ENSG00000175073	VCPIP1	VCPIP1
100303723	3931	ENSSSCG00000028350	ENSG00000213398	LCAT	LCAT
		ENSSSCG00000007066			
106508768	115509	ENSSSCG00000033496	ENSG00000156853	ZNF689	ZNF689
100621677	64180	ENSSSCG00000023514	ENSG00000141096	DPEP3	DPEP3
100514086	79921	ENSSSCG00000039545	ENSG00000133142		TCEAL4
		ENSSSCG00000051693			
100525995	8880	ENSSSCG00000003771	ENSG00000162613	FUBP1	FUBP1
		ENSSSCG00000046102			
100516728	731220	ENSSSCG00000008165	ENSG00000196460	RFX8	RFX8
		ENSSSCG00000041368			
102160778	81488	ENSSSCG00000030605	ENSG00000255529	POLR2M	POLR2M
110255203	254295	ENSSSCG00000005665	ENSG00000175287	PHYHD1	PHYHD1
100153176	6425	ENSSSCG00000010529	ENSG00000120057	SFRP5	SFRP5
		ENSSSCG00000042191			
100524295	340543	ENSSSCG00000012531	ENSG00000204065		TCEAL5
397167	23704	ENSSSCG00000038149	ENSG00000152049	KCNE4	KCNE4
100738425	10257	ENSSSCG00000009498	ENSG00000125257		ABCC4
100157115	27156	ENSSSCG00000010047	ENSG00000100218	RSPH14	RSPH14
100158128	79748	ENSSSCG00000001899	ENSG00000140506	LMAN1L	LMAN1L
		ENSSSCG00000039979			
100515603	146542	ENSSSCG00000037875	ENSG00000229809	ZNF688	ZNF688
100621778	64174	ENSSSCG00000021105	ENSG00000167261	DPEP2	DPEP2
100519770	6382	ENSSSCG00000008601	ENSG00000115884	SDC1	SDC1
100737018	8924	ENSSSCG00000015853	ENSG00000128731	HERC2	HERC2
100523821	9487	ENSSSCG00000035103	ENSG00000108474	PIGL	PIGL
100233171	56894	ENSSSCG00000038081	ENSG00000160216	AGPAT3	AGPAT3
100520595	56474	ENSSSCG00000012146	ENSG00000047230	CTPS2	CTPS2
100524474	9338	ENSSSCG00000012532	ENSG00000172465	TCEAL1	TCEAL1
100524984	4603	ENSSSCG00000027872	ENSG00000185697	MYBL1	MYBL1
	483	ENSSSCG00000014896	ENSG00000069849		ATP1B3
100521495	121355	ENSSSCG00000026333	ENSG00000170627	GTSF1	GTSF1
100621952	84267	ENSSSCG00000034203	ENSG00000165118	C9orf64	C9orf64
		ENSSSCG00000043039			
100151867	2781	ENSSSCG00000010046	ENSG00000128266	GNAZ	GNAZ
497237	7857	ENSSSCG00000023032	ENSG00000171951	SCG2	SCG2
		ENSSSCG00000047877			
100516920	23240	ENSSSCG00000009007	ENSG00000121210	TMEM131L	TMEM131L
106507566	100131303	ENSSSCG00000042073	ENSG00000263201	DPEP2NB	DPEP2NB
100620532		ENSSSCG00000038852	ENSG00000261459		
100517088	200407	ENSSSCG00000008166	ENSG00000175874	CREG2	CREG2
		ENSSSCG00000041841			
100519392	9609	ENSSSCG00000010048	ENSG00000100228	RAB36	RAB36
100516188	9741	ENSSSCG00000008602	ENSG00000068697	LAPTM4A	LAPTM4A
100623299	58985	ENSSSCG00000038848	ENSG00000142677	IL22RA1	IL22RA1
100524661	23224	ENSSSCG00000005110	ENSG00000054654	SYNE2	SYNE2
100524842	9643	ENSSSCG00000012534	ENSG00000123562	MORF4L2	MORF4L2
		ENSSSCG00000000296			
100620993	79724	ENSSSCG00000023349	ENSG00000169957	ZNF768	ZNF768
100517271	28965	ENSSSCG00000014257	ENSG00000113396	SLC27A6	SLC27A6
100154110	1445	ENSSSCG00000001900	ENSG00000103653	CSK	CSK
	9611	ENSSSCG00000050244	ENSG00000141027		NCOR1
100152320	22845	ENSSSCG00000005666	ENSG00000175283	DOLK	DOLK
		ENSSSCG00000012535			
100037974	55118	ENSSSCG00000010530	ENSG00000095713	CRTAC1	CRTAC1
	527	ENSSSCG00000034240	ENSG00000185883		ATP6V0C
100271877		ENSSSCG00000011761	ENSG00000275163		
396930	100526760	ENSSSCG00000023325	ENSG00000114786		ABHD14A-ACY1
100519085	284996	ENSSSCG00000008168	ENSG00000163162	RNF149	RNF149
100152552	84193	ENSSSCG00000002508	ENSG00000183576	SETD3	SETD3
397265	795	ENSSSCG00000012147	ENSG00000169906	S100G	S100G
100516005	4148	ENSSSCG00000008603	ENSG00000132031	MATN3	MATN3
100622120	163702	ENSSSCG00000032860	ENSG00000185436	IFNLR1	IFNLR1
110256502		ENSSSCG00000039085	ENSG00000280433		
		ENSSSCG00000045275			
100525161	254778	ENSSSCG00000023848	ENSG00000169085	VXN	VXN
100622281	55582	ENSSSCG00000021571	ENSG00000165115	KIF27	KIF27
	203562	ENSSSCG00000046055	ENSG00000179363	TMEM31	TMEM31
100153752	9071	ENSSSCG00000009500	ENSG00000134873	CLDN10	CLDN10
100156773	182	ENSSSCG00000007067	ENSG00000101384	JAG1	JAG1
100627432	130340	ENSSSCG00000040847	ENSG00000152056	AP1S3	AP1S3
100519595	55571	ENSSSCG00000008167	ENSG00000158435	CNOT11	CNOT11
100152910	1544	ENSSSCG00000001901	ENSG00000140505	CYP1A2	CYP1A2
100621584	64393	ENSSSCG00000033860	ENSG00000172667	ZMAT3	ZMAT3
100144493	4908	ENSSSCG00000033544	ENSG00000185652	NTF3	NTF3
		ENSSSCG00000042094			
	22873	ENSSSCG00000009501	ENSG00000134874		DZIP1
100154487	145781	ENSSSCG00000004598	ENSG00000137878		GCOM1
		ENSSSCG00000051436			
102162203	3071	ENSSSCG00000000295	ENSG00000123338	NCKAP1L	NCKAP1L
100153861	94056	ENSSSCG00000012148	ENSG00000169895	SYAP1	SYAP1
100521620		ENSSSCG00000006213	ENSG00000285791		
100157799	8812	ENSSSCG00000002509	ENSG00000090061	CCNK	CCNK
	9611	ENSSSCG00000018039	ENSG00000141027		NCOR1
		ENSSSCG00000048770			
100521975	57822	ENSSSCG00000003539	ENSG00000158055	GRHL3	GRHL3
100157974	613	ENSSSCG00000010052	ENSG00000186716	BCR	BCR
100621573	4775	ENSSSCG00000029578	ENSG00000072736	NFATC3	NFATC3
100151975	27291	ENSSSCG00000010531	ENSG00000166024		R3HCC1L
403103	1543	ENSSSCG00000001906	ENSG00000140465	CYP1A1	CYP1A1
397029	5354	ENSSSCG00000012536	ENSG00000123560	PLP1	PLP1
100157180	57590	ENSSSCG00000025174	ENSG00000085449	WDFY1	WDFY1
100048962	3736	ENSSSCG00000000716	ENSG00000111262	KCNA1	KCNA1
100519950	11138	ENSSSCG00000008169	ENSG00000204634	TBC1D8	TBC1D8
100518815	55787	ENSSSCG00000040713	ENSG00000086712	TXLNG	TXLNG
		ENSSSCG00000013593			
100517105	84057	ENSSSCG00000009009	ENSG00000121211	MND1	MND1
100154166	5611	ENSSSCG00000026082	ENSG00000102580	DNAJC3	DNAJC3
100517640	51015	ENSSSCG00000014258	ENSG00000066583	ISOC1	ISOC1
100623705	102724159	ENSSSCG00000029627	ENSG00000275464		
100522455	5243	ENSSSCG00000035073	ENSG00000085563		ABCB1
100156966	80153	ENSSSCG00000001903	ENSG00000179151	EDC3	EDC3
100512614	317762	ENSSSCG00000037284	ENSG00000205476	CCDC85C	CCDC85C
733681	3683	ENSSSCG00000007797	ENSG00000005844	ITGAL	ITGAL
100521662	5153	ENSSSCG00000000297	ENSG00000123360	PDE1B	PDE1B
100515678	5547	ENSSSCG00000014899	ENSG00000137509	PRCP	PRCP
100622488	80318	ENSSSCG00000026087	ENSG00000165113	GKAP1	GKAP1
100157207	84171	ENSSSCG00000010532	ENSG00000138131	LOXL4	LOXL4
100510913	91624	ENSSSCG00000003768	ENSG00000162614	NEXN	NEXN
100153145	65080	ENSSSCG00000016232	ENSG00000135900	MRPL44	MRPL44
100156598	22903	ENSSSCG00000020853	ENSG00000132640	BTBD3	BTBD3
100621789	5290	ENSSSCG00000030413	ENSG00000121879	PIK3CA	PIK3CA
100525674	51209	ENSSSCG00000032672	ENSG00000123570	RAB9B	RAB9B
100337681	1994	ENSSSCG00000013592	ENSG00000066044	ELAVL1	ELAVL1
100127468	1392	ENSSSCG00000006215	ENSG00000147571	CRH	CRH
		ENSSSCG00000012517			
100517842	220042	ENSSSCG00000014898	ENSG00000165490	DDIAS	DDIAS
100155159	84795	ENSSSCG00000010533	ENSG00000119943	PYROXD2	PYROXD2
		ENSSSCG00000022794			
100337663	10566	ENSSSCG00000000720	ENSG00000111254	AKAP3	AKAP3
100519280	55304	ENSSSCG00000007072	ENSG00000172296	SPTLC3	SPTLC3
100518181	171019	ENSSSCG00000014259	ENSG00000145808	ADAMTS19	ADAMTS19
100155768	1198	ENSSSCG00000001904	ENSG00000179335	CLK3	CLK3
100626412	27314	ENSSSCG00000014900	ENSG00000137502	RAB30	RAB30
100519001	5931	ENSSSCG00000012149	ENSG00000102054	RBBP7	RBBP7
100621808	5502	ENSSSCG00000000298	ENSG00000135447	PPP1R1A	PPP1R1A
100514813	401612	ENSSSCG00000012540	ENSG00000269743	SLC25A53	SLC25A53
100625665	25864	ENSSSCG00000030229	ENSG00000248487	ABHD14A	ABHD14A
100526028	644353	ENSSSCG00000012541	ENSG00000166707		ZCCHC18
100737826	6160	ENSSSCG00000008170	ENSG00000071082		RPL31
		ENSSSCG00000049051			
110260946	80004	ENSSSCG00000035227	ENSG00000103067	ESRP2	ESRP2
100512793	10858	ENSSSCG00000002510	ENSG00000036530	CYP46A1	CYP46A1
100152010	84675	ENSSSCG00000006216	ENSG00000147573	TRIM55	TRIM55
		ENSSSCG00000033503			
100049672	3257	ENSSSCG00000010534	ENSG00000107521	HPS1	HPS1
102164210	100127206	ENSSSCG00000014261	ENSG00000186367	MINAR2	MINAR2
100154594	55757	ENSSSCG00000009502	ENSG00000102595	UGGT2	UGGT2
397542	5270	ENSSSCG00000016233	ENSG00000135919	SERPINE2	SERPINE2
100271878	27094	ENSSSCG00000029240	ENSG00000171121	KCNMB3	KCNMB3
100627416	23321	ENSSSCG00000029200	ENSG00000109654	TRIM2	TRIM2
100516364	57539	ENSSSCG00000008604	ENSG00000118965	WDR35	WDR35
100510996	139231	ENSSSCG00000012542	ENSG00000123575	FAM199X	FAM199X
100621470	84952	ENSSSCG00000035038	ENSG00000128849	CGNL1	CGNL1
100154170	140862	ENSSSCG00000007073	ENSG00000101230	ISM1	ISM1
100522491		ENSSSCG00000000718	ENSG00000255639		
100622592	29979	ENSSSCG00000021005	ENSG00000135018	UBQLN1	UBQLN1
		ENSSSCG00000031922			
100515845	51585	ENSSSCG00000014901	ENSG00000165494	PCF11	PCF11
100153500	23511	ENSSSCG00000005667	ENSG00000095319	NUP188	NUP188
100521124	10469	ENSSSCG00000013591	ENSG00000104980	TIMM44	TIMM44
		ENSSSCG00000044005			
100519740	23384	ENSSSCG00000010053	ENSG00000100014		SPECC1L
		ENSSSCG00000047765			
396993	6159	ENSSSCG00000027573	ENSG00000162244	RPL29	RPL29
100521893	4862	ENSSSCG00000008171	ENSG00000170485	NPAS2	NPAS2
100518720	337876	ENSSSCG00000035069	ENSG00000198108	CHSY3	CHSY3
100736928	90529	ENSSSCG00000003541	ENSG00000001460	STPG1	STPG1
100153079	9840	ENSSSCG00000000299	ENSG00000135426	TESPA1	TESPA1
100623119	51193	ENSSSCG00000038443	ENSG00000121864	ZNF639	ZNF639
110260949	84138	ENSSSCG00000033167	ENSG00000103061	SLC7A6OS	SLC7A6OS
100521805	10620	ENSSSCG00000001905	ENSG00000179361	ARID3B	ARID3B
	80712	ENSSSCG00000012543	ENSG00000123576		ESX1
100157247	85479	ENSSSCG00000006217	ENSG00000147570	DNAJC5B	DNAJC5B
100623793	102724023	ENSSSCG00000025525	ENSG00000280071		GATD3B
		ENSSSCG00000051005			
		ENSSSCG00000048802			
100524622	4704	ENSSSCG00000000719	ENSG00000139180	NDUFA9	NDUFA9
100521095	57185	ENSSSCG00000003543	ENSG00000001461	NIPAL3	NIPAL3
100518898	3094	ENSSSCG00000014264	ENSG00000169567	HINT1	HINT1
100151884	58158	ENSSSCG00000035778	ENSG00000123307	NEUROD4	NEUROD4
100517946	54496	ENSSSCG00000002763	ENSG00000132600	PRMT7	PRMT7
100516028	338699	ENSSSCG00000014902	ENSG00000137494	ANKRD42	ANKRD42
100514804	653275	ENSSSCG00000016393	ENSG00000152093		CFC1B
100521113	25886	ENSSSCG00000011426	ENSG00000164087	POC1A	POC1A
	441639	ENSSSCG00000036953	ENSG00000170605		OR9K2
100157747	84993	ENSSSCG00000001907	ENSG00000138629	UBL7	UBL7
100127143	5150	ENSSSCG00000006218	ENSG00000205268	PDE7A	PDE7A
100625285	374986	ENSSSCG00000003770	ENSG00000180488	MIGA1	MIGA1
		ENSSSCG00000016392			
100520948	404217	ENSSSCG00000036220	ENSG00000178531	CTXN1	CTXN1
		ENSSSCG00000050900			
100621901	79077	ENSSSCG00000007795	ENSG00000179958	DCTPP1	DCTPP1
100521800	400746	ENSSSCG00000003547	ENSG00000184454	NCMAP	NCMAP
100518207	60492	ENSSSCG00000014903	ENSG00000137500	CCDC90B	CCDC90B
100519080	90624	ENSSSCG00000033213	ENSG00000186687	LYRM7	LYRM7
503661	135	ENSSSCG00000010054	ENSG00000128271	ADORA2A	ADORA2A
100627798	79843	ENSSSCG00000021852	ENSG00000124019	FAM124B	FAM124B
100519631	55617	ENSSSCG00000007074	ENSG00000089123	TASP1	TASP1
102162819	205147	ENSSSCG00000016391	ENSG00000178171	AMER3	AMER3
100522248	79031	ENSSSCG00000033885	ENSG00000115539	PDCL3	PDCL3
100520776	6618	ENSSSCG00000013589	ENSG00000104976	SNAPC2	SNAPC2
100621101	51333	ENSSSCG00000040745	ENSG00000179965	ZNF771	ZNF771
		ENSSSCG00000035826			
100157983	60495	ENSSSCG00000010535	ENSG00000172987	HPSE2	HPSE2
		ENSSSCG00000034158			
100622692	414328	ENSSSCG00000035132	ENSG00000148057	IDNK	IDNK
100135031	3133	ENSSSCG00000001229	ENSG00000204592		HLA-E
100738275	9185	ENSSSCG00000012150	ENSG00000169891	REPS2	REPS2
100627497	85462	ENSSSCG00000009011	ENSG00000137460	FHDC1	FHDC1
100627612	55669	ENSSSCG00000039285	ENSG00000171109	MFN1	MFN1
100511787	8452	ENSSSCG00000016234	ENSG00000036257	CUL3	CUL3
396910	5243	ENSSSCG00000015390	ENSG00000085563		ABCB1
100522144	11123	ENSSSCG00000024818	ENSG00000117602	RCAN3	RCAN3
100520601	100507588	ENSSSCG00000040598	ENSG00000260001	TGFBR3L	TGFBR3L
		ENSSSCG00000043794			
100621309	197407	ENSSSCG00000007801	ENSG00000180035	ZNF48	ZNF48
100524805		ENSSSCG00000000721	ENSG00000272921		
100157100	26280	ENSSSCG00000012545	ENSG00000189108	IL1RAPL2	IL1RAPL2
100155919	51733	ENSSSCG00000010060	ENSG00000100024	UPB1	UPB1
100307125	211	ENSSSCG00000011437	ENSG00000023330	ALAS1	ALAS1
100518128	55512	ENSSSCG00000002764	ENSG00000103056	SMPD3	SMPD3
		ENSSSCG00000035828			
100524280	59345	ENSSSCG00000037583	ENSG00000114450	GNB4	GNB4
100621467	102723996	ENSSSCG00000022246	ENSG00000277117		
100628185	2009	ENSSSCG00000027667	ENSG00000066629	EML1	EML1
100523052	56990	ENSSSCG00000036686	ENSG00000158985	CDC42SE2	CDC42SE2
100739129	56156	ENSSSCG00000012544	ENSG00000170925		TEX13B
100514708	1731	ENSSSCG00000007800	ENSG00000180096	SEPTIN1	SEPTIN1
100620744	266722	ENSSSCG00000009503	ENSG00000185352	HS6ST3	HS6ST3
100520428	9486	ENSSSCG00000008175	ENSG00000115526	CHST10	CHST10
100522611	9650	ENSSSCG00000006219	ENSG00000066855	MTFR1	MTFR1
397007		ENSSSCG00000011436	ENSG00000173366		
100154357	26507	ENSSSCG00000010536	ENSG00000119946	CNNM1	CNNM1
100623369	8482	ENSSSCG00000023165	ENSG00000138623	SEMA7A	SEMA7A
		ENSSSCG00000048722			
		ENSSSCG00000046824			
100621557	6938	ENSSSCG00000004600	ENSG00000140262	TCF12	TCF12
100520418	5609	ENSSSCG00000013588	ENSG00000076984	MAP2K7	MAP2K7
		ENSSSCG00000024459			
100154708	83606	ENSSSCG00000010059	ENSG00000138867	GUCD1	GUCD1
		ENSSSCG00000047634			
100523570	86	ENSSSCG00000011762	ENSG00000136518	ACTL6A	ACTL6A
	403284	ENSSSCG00000049837	ENSG00000205327		OR6C68
100621554		ENSSSCG00000028741	ENSG00000279493		
		ENSSSCG00000044195			
		ENSSSCG00000035986			
		ENSSSCG00000048588	ENSG00000283428	CCDC195	CCDC195
		ENSSSCG00000043964			
100736710	390323	ENSSSCG00000000333	ENSG00000187857		OR6C75
100519727	257019	ENSSSCG00000010962	ENSG00000172159	FRMD3	FRMD3
100522431	164832	ENSSSCG00000008176	ENSG00000170500	LONRF2	LONRF2
100625586	55239	ENSSSCG00000025953	ENSG00000087263	OGFOD1	OGFOD1
100515181	203447	ENSSSCG00000012546	ENSG00000123572	NRK	NRK
	403284	ENSSSCG00000044305	ENSG00000205327		OR6C68
397007	11344	ENSSSCG00000011435	ENSG00000247596	TWF2	TWF2
100155396	51575	ENSSSCG00000007077	ENSG00000089048	ESF1	ESF1
100518024	27236	ENSSSCG00000009010	ENSG00000164144	ARFIP1	ARFIP1
		ENSSSCG00000042310			
403329	1583	ENSSSCG00000025273	ENSG00000140459	CYP11A1	CYP11A1
100523924	57129	ENSSSCG00000011763	ENSG00000136522	MRPL47	MRPL47
		ENSSSCG00000000352			
100153480	6634	ENSSSCG00000010058	ENSG00000100028		SNRPD3
		ENSSSCG00000051046			
100517078	80131	ENSSSCG00000013586	ENSG00000171017	LRRC8E	LRRC8E
100625972	23032	ENSSSCG00000040220	ENSG00000077254	USP33	USP33
100157339	10635	ENSSSCG00000000722	ENSG00000111247	RAD51AP1	RAD51AP1
		ENSSSCG00000039566			
		ENSSSCG00000024520			
100625262	388886	ENSSSCG00000010057	ENSG00000178026	LRRC75B	LRRC75B
100156048	55156	ENSSSCG00000006220	ENSG00000104442	ARMC1	ARMC1
100520131	130497	ENSSSCG00000008606	ENSG00000143867	OSR1	OSR1
110257088	130074	ENSSSCG00000033126	ENSG00000152102	FAM168B	FAM168B
396967	2805	ENSSSCG00000010537	ENSG00000120053	GOT1	GOT1
100152239	4810	ENSSSCG00000012151	ENSG00000188158	NHS	NHS
		ENSSSCG00000035626			
		ENSSSCG00000042136			
		ENSSSCG00000041181			
102160785	80164	ENSSSCG00000013584	ENSG00000183248	PRR36	PRR36
		ENSSSCG00000049902			
100626032	81537	ENSSSCG00000028558	ENSG00000126821	SGPP1	SGPP1
100625681	11051	ENSSSCG00000034521	ENSG00000167005	NUDT21	NUDT21
100622018	80125	ENSSSCG00000001908	ENSG00000140481	CCDC33	CCDC33
		ENSSSCG00000043390			
100519915	10150	ENSSSCG00000009505	ENSG00000139793	MBNL2	MBNL2
100622476	55041	ENSSSCG00000028679	ENSG00000115762	PLEKHB2	PLEKHB2
100152347	159296	ENSSSCG00000010538	ENSG00000119919	NKX2-3	NKX2-3
100523751	4711	ENSSSCG00000011764	ENSG00000136521		NDUFB5
100524901	132160	ENSSSCG00000011434	ENSG00000164088	PPM1M	PPM1M
		ENSSSCG00000048991			
		ENSSSCG00000045737			
100521629	10250	ENSSSCG00000032947	ENSG00000133226	SRRM1	SRRM1
		ENSSSCG00000050684			
100526017	81894	ENSSSCG00000037536	ENSG00000155287	SLC25A28	SLC25A28
100521255		ENSSSCG00000014267	ENSG00000273217		
100520522	79133	ENSSSCG00000007076	ENSG00000101247	NDUFAF5	NDUFAF5
100739573	112840	ENSSSCG00000005112	ENSG00000140006	WDR89	WDR89
397125	6906	ENSSSCG00000012547	ENSG00000123561	SERPINA7	SERPINA7
100516797	93034	ENSSSCG00000008607	ENSG00000185013		NT5C1B
474162	29895	ENSSSCG00000007799	ENSG00000180209	MYLPF	MYLPF
		ENSSSCG00000012152			
100516197	267	ENSSSCG00000002822	ENSG00000159461	AMFR	AMFR
106505131	158158	ENSSSCG00000040707	ENSG00000165105		RASEF
100157585	57089	ENSSSCG00000010540	ENSG00000198018	ENTPD7	ENTPD7
397095	92086	ENSSSCG00000010056	ENSG00000149435		GGTLC1
		ENSSSCG00000037957			
100512141	55619	ENSSSCG00000016237	ENSG00000135905	DOCK10	DOCK10
100522703	80335	ENSSSCG00000011433	ENSG00000164091	WDR82	WDR82
397327	201798	ENSSSCG00000038186	ENSG00000169989	TIGD4	TIGD4
100519944	115704	ENSSSCG00000013585	ENSG00000142459	EVI5L	EVI5L
100738003	9420	ENSSSCG00000022092	ENSG00000172817	CYP7B1	CYP7B1
100154649	10742	ENSSSCG00000012153	ENSG00000131831	RAI2	RAI2
100511643	26009	ENSSSCG00000003772	ENSG00000036549	ZZZ3	ZZZ3
100153335	64220	ENSSSCG00000001909	ENSG00000137868	STRA6	STRA6
		ENSSSCG00000047286			
100522516	132158	ENSSSCG00000011432	ENSG00000168237	GLYCTK	GLYCTK
100153309	57102	ENSSSCG00000000723	ENSG00000047621	C12orf4	C12orf4
		ENSSSCG00000040235			
100621659	326	ENSSSCG00000025294	ENSG00000160224	AIRE	AIRE
100156375		ENSSSCG00000010541	ENSG00000285932		
110260683	196410	ENSSSCG00000036547	ENSG00000170439	METTL7B	METTL7B
		ENSSSCG00000051098			
100525377	5529	ENSSSCG00000026382	ENSG00000154001	PPP2R5E	PPP2R5E
100155367	5911	ENSSSCG00000039812	ENSG00000125249	RAP2A	RAP2A
448797	6366	ENSSSCG00000038162	ENSG00000137077	CCL21	CCL21
100156016	25981	ENSSSCG00000028184	ENSG00000114841	DNAH1	DNAH1
100739251	139221	ENSSSCG00000012548	ENSG00000157502	PWWP3B	PWWP3B
100156717	9394	ENSSSCG00000022197	ENSG00000136720	HS6ST1	HS6ST1
	54596	ENSSSCG00000050671	ENSG00000240563		L1TD1
100513772	54816	ENSSSCG00000026960	ENSG00000285253		
		ENSSSCG00000034192			
100521142	54677	ENSSSCG00000015391	ENSG00000005469	CROT	CROT
		ENSSSCG00000048534			
100516970	57665	ENSSSCG00000008608	ENSG00000240857	RDH14	RDH14
100524109	8975	ENSSSCG00000011765	ENSG00000058056	USP13	USP13
		ENSSSCG00000041054			
		ENSSSCG00000041535			
494464	6363	ENSSSCG00000010966	ENSG00000172724	CCL19	CCL19
		ENSSSCG00000033091			
100514343	26000	ENSSSCG00000007798	ENSG00000169221	TBC1D10B	TBC1D10B
100152116	2251	ENSSSCG00000032662	ENSG00000111241	FGF6	FGF6
100155162	51076	ENSSSCG00000010542	ENSG00000119929	CUTC	CUTC
100526029	122876	ENSSSCG00000005116	ENSG00000179600	GPHB5	GPHB5
		ENSSSCG00000034888			
100155339	8074	ENSSSCG00000039492	ENSG00000118972	FGF23	FGF23
100522606	51455	ENSSSCG00000008179	ENSG00000135945	REV1	REV1
		ENSSSCG00000043304			
		ENSSSCG00000042897			
100154798	8314	ENSSSCG00000011438	ENSG00000163930	BAP1	BAP1
106510070	253943	ENSSSCG00000033144	ENSG00000185728	YTHDF3	YTHDF3
100152933	3843	ENSSSCG00000009509	ENSG00000065150	IPO5	IPO5
100170134	10332	ENSSSCG00000013579	ENSG00000104938	CD209	CLEC4M
100524166		ENSSSCG00000010968	ENSG00000258728		
100622787	25932	ENSSSCG00000038994	ENSG00000169504	CLIC4	CLIC4
100621861	55329	ENSSSCG00000004601	ENSG00000138587	MNS1	MNS1
100157523	2687	ENSSSCG00000010055	ENSG00000099998	GGT5	GGT5
733666	3790	ENSSSCG00000031905	ENSG00000170745	KCNS3	KCNS3
100627173	55086	ENSSSCG00000012549	ENSG00000147231	RADX	RADX
100154112	57103	ENSSSCG00000024219	ENSG00000078237	TIGAR	TIGAR
733697	26289	ENSSSCG00000003773	ENSG00000154027	AK5	AK5
100627594	201799	ENSSSCG00000009012	ENSG00000170006	TMEM154	TMEM154
100519636	10389	ENSSSCG00000012155	ENSG00000102098	SCML2	SCML2
100521508	79161	ENSSSCG00000025326	ENSG00000135185	TMEM243	TMEM243
		ENSSSCG00000050933			
100240718	339390	ENSSSCG00000039007	ENSG00000182566		CLEC4G
100152967	80343	ENSSSCG00000007078	ENSG00000101251	SEL1L2	SEL1L2
110260578	3679	ENSSSCG00000036237	ENSG00000135424	ITGA7	ITGA7
397162	894	ENSSSCG00000038694	ENSG00000118971	CCND2	CCND2
100152082	3671	ENSSSCG00000001910	ENSG00000129009	ISLR	ISLR
100156344	56904	ENSSSCG00000005668	ENSG00000148341	SH3GLB2	SH3GLB2
100155474	57381	ENSSSCG00000022804	ENSG00000126785	RHOJ	RHOJ
445453	10850	ENSSSCG00000010967	ENSG00000213927	CCL27	CCL27
100521327	9988	ENSSSCG00000015393	ENSG00000135164	DMTF1	DMTF1
	6229	ENSSSCG00000040752	ENSG00000138326		RPS24
		ENSSSCG00000025393			
100621208	10421	ENSSSCG00000007791	ENSG00000169217	CD2BP2	CD2BP2
100621757	5211	ENSSSCG00000028197	ENSG00000141959	PFKL	PFKL
100152248	8836	ENSSSCG00000037637	ENSG00000137563	GGH	GGH
		ENSSSCG00000031754			
100152414	51533	ENSSSCG00000011439	ENSG00000010318	PHF7	PHF7
100302694	221223	ENSSSCG00000034721	ENSG00000159398	CES5A	CES5A
100157309	57611	ENSSSCG00000036011	ENSG00000167178	ISLR2	ISLR2
100515872	79589	ENSSSCG00000012551	ENSG00000133135	RNF128	RNF128
